Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","110","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","20.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.48","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","36.62","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","128","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.35","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.9","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","223","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","23","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","200","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","78","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","123","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","26.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","105","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.18","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.29","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","126","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","114","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","13","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","101","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","221","Oman","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","21.63","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","73","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.38","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.58","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","65","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","66","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","66","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.54","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.34","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","58","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","67","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","67","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","2.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1281","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","275","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1004","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1004","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","4.83","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","16","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.63","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.03","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","166","Panama","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","198","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","166","Panama","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","20","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","166","Panama","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","25","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","166","Panama","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","166","Panama","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","192","S","Donn?es standardis?es"
